Energy_eV,Gd_0.1pct_Sigma_total_cm-1,Gd_0.1pct_Sigma_dopant_cm-1,Gd_0.3pct_Sigma_total_cm-1,Gd_0.3pct_Sigma_dopant_cm-1,Gd_0.5pct_Sigma_total_cm-1,Gd_0.5pct_Sigma_dopant_cm-1,B_0.1pct_Sigma_total_cm-1,B_0.1pct_Sigma_dopant_cm-1,B_0.3pct_Sigma_total_cm-1,B_0.3pct_Sigma_dopant_cm-1,B_0.5pct_Sigma_total_cm-1,B_0.5pct_Sigma_dopant_cm-1,Li_0.1pct_Sigma_total_cm-1,Li_0.1pct_Sigma_dopant_cm-1,Li_0.3pct_Sigma_total_cm-1,Li_0.3pct_Sigma_dopant_cm-1,Li_0.5pct_Sigma_total_cm-1,Li_0.5pct_Sigma_dopant_cm-1
6.444007e-04,1.045161e+00,9.062197e-01,2.857323e+00,2.718659e+00,4.669484e+00,4.531098e+00,1.524077e+00,1.385135e+00,4.294068e+00,4.155405e+00,7.064060e+00,6.925675e+00,6.937704e-01,5.548287e-01,1.803150e+00,1.664486e+00,2.912529e+00,2.774144e+00
6.535963e-04,1.037834e+00,8.998733e-01,2.837304e+00,2.699620e+00,4.636775e+00,4.499366e+00,1.513252e+00,1.375291e+00,4.263558e+00,4.125874e+00,7.013864e+00,6.876456e+00,6.888463e-01,5.508855e-01,1.790341e+00,1.652657e+00,2.891836e+00,2.754428e+00
6.629231e-04,1.030718e+00,8.937307e-01,2.817905e+00,2.681192e+00,4.605092e+00,4.468653e+00,1.502434e+00,1.365447e+00,4.233053e+00,4.096341e+00,6.963673e+00,6.827234e+00,6.839293e-01,5.469424e-01,1.777540e+00,1.640827e+00,2.871150e+00,2.734712e+00
6.723831e-04,1.023608e+00,8.875886e-01,2.798513e+00,2.662766e+00,4.573418e+00,4.437943e+00,1.491794e+00,1.355774e+00,4.203071e+00,4.067323e+00,6.914348e+00,6.778872e+00,6.790879e-01,5.430681e-01,1.764952e+00,1.629204e+00,2.850816e+00,2.715340e+00
6.819780e-04,1.016506e+00,8.814460e-01,2.779127e+00,2.644338e+00,4.541749e+00,4.407230e+00,1.481393e+00,1.346334e+00,4.173791e+00,4.039002e+00,6.866188e+00,6.731669e+00,6.743461e-01,5.392866e-01,1.752649e+00,1.617860e+00,2.830952e+00,2.696433e+00
6.917098e-04,1.009410e+00,8.753039e-01,2.759749e+00,2.625912e+00,4.510089e+00,4.376520e+00,1.470999e+00,1.336893e+00,4.144517e+00,4.010680e+00,6.818035e+00,6.684466e+00,6.696112e-01,5.355051e-01,1.740353e+00,1.606515e+00,2.811095e+00,2.677526e+00
7.015805e-04,1.002322e+00,8.691627e-01,2.740381e+00,2.607488e+00,4.478440e+00,4.345814e+00,1.460612e+00,1.327453e+00,4.115251e+00,3.982358e+00,6.769889e+00,6.637263e+00,6.648830e-01,5.317236e-01,1.728064e+00,1.595171e+00,2.791244e+00,2.658618e+00
7.115921e-04,9.954572e-01,8.632378e-01,2.721668e+00,2.589714e+00,4.447879e+00,4.316189e+00,1.450231e+00,1.318012e+00,4.085991e+00,3.954036e+00,6.721750e+00,6.590060e+00,6.601614e-01,5.279421e-01,1.715781e+00,1.583826e+00,2.771400e+00,2.639710e+00
7.217466e-04,9.885994e-01,8.573135e-01,2.702964e+00,2.571940e+00,4.417328e+00,4.286567e+00,1.439857e+00,1.308571e+00,4.056737e+00,3.925714e+00,6.673617e+00,6.542857e+00,6.554465e-01,5.241606e-01,1.703505e+00,1.572482e+00,2.751563e+00,2.620803e+00
7.320459e-04,9.817477e-01,8.513886e-01,2.684264e+00,2.554166e+00,4.386780e+00,4.256943e+00,1.429786e+00,1.299427e+00,4.028379e+00,3.898281e+00,6.626972e+00,6.497135e+00,6.508568e-01,5.204977e-01,1.691591e+00,1.561493e+00,2.732326e+00,2.602489e+00
7.424922e-04,9.749031e-01,8.454643e-01,2.665573e+00,2.536393e+00,4.356242e+00,4.227322e+00,1.419852e+00,1.290414e+00,4.000420e+00,3.871241e+00,6.580988e+00,6.452068e+00,6.463262e-01,5.168874e-01,1.679842e+00,1.550662e+00,2.713358e+00,2.584437e+00
7.530876e-04,9.681045e-01,8.395795e-01,2.647006e+00,2.518738e+00,4.325908e+00,4.197897e+00,1.409926e+00,1.281401e+00,3.972470e+00,3.844202e+00,6.535015e+00,6.407004e+00,6.418021e-01,5.132771e-01,1.668099e+00,1.539831e+00,2.694396e+00,2.566385e+00
7.638342e-04,9.614692e-01,8.338515e-01,2.628917e+00,2.501554e+00,4.296364e+00,4.169257e+00,1.400005e+00,1.272387e+00,3.944525e+00,3.817162e+00,6.489044e+00,6.361937e+00,6.372844e-01,5.096667e-01,1.656362e+00,1.529000e+00,2.675440e+00,2.548333e+00
7.747341e-04,9.548402e-01,8.281234e-01,2.610833e+00,2.484370e+00,4.266826e+00,4.140617e+00,1.390091e+00,1.263374e+00,3.916586e+00,3.790122e+00,6.443080e+00,6.316871e+00,6.327731e-01,5.060564e-01,1.644632e+00,1.518169e+00,2.656491e+00,2.530282e+00
7.857896e-04,9.482175e-01,8.223953e-01,2.592756e+00,2.467186e+00,4.237295e+00,4.111977e+00,1.380183e+00,1.254361e+00,3.888653e+00,3.763082e+00,6.397123e+00,6.271804e+00,6.282683e-01,5.024461e-01,1.632908e+00,1.507338e+00,2.637549e+00,2.512230e+00
7.970028e-04,9.416013e-01,8.166673e-01,2.574686e+00,2.450002e+00,4.207770e+00,4.083336e+00,1.370281e+00,1.245347e+00,3.860726e+00,3.736042e+00,6.351171e+00,6.226737e+00,6.237697e-01,4.988357e-01,1.621191e+00,1.496507e+00,2.618612e+00,2.494179e+00
8.083761e-04,9.351176e-01,8.110656e-01,2.557001e+00,2.433197e+00,4.178883e+00,4.055328e+00,1.360507e+00,1.236455e+00,3.833168e+00,3.709365e+00,6.305830e+00,6.182275e+00,6.193257e-01,4.952737e-01,1.609625e+00,1.485821e+00,2.599924e+00,2.476369e+00
8.199116e-04,9.286923e-01,8.055160e-01,2.539478e+00,2.416548e+00,4.150263e+00,4.027580e+00,1.350977e+00,1.227801e+00,3.806333e+00,3.683403e+00,6.261688e+00,6.139005e+00,6.149834e-01,4.918072e-01,1.598351e+00,1.475421e+00,2.581719e+00,2.459036e+00
8.316118e-04,9.222737e-01,7.999670e-01,2.521963e+00,2.399901e+00,4.121652e+00,3.999835e+00,1.341453e+00,1.219147e+00,3.779501e+00,3.657440e+00,6.217550e+00,6.095733e+00,6.106474e-01,4.883407e-01,1.587084e+00,1.465022e+00,2.563520e+00,2.441703e+00
8.434789e-04,9.158613e-01,7.944180e-01,2.504454e+00,2.383254e+00,4.093047e+00,3.972090e+00,1.331936e+00,1.210493e+00,3.752678e+00,3.631478e+00,6.173420e+00,6.052463e+00,6.063174e-01,4.848741e-01,1.575823e+00,1.454622e+00,2.545328e+00,2.424371e+00
8.555154e-04,9.095331e-01,7.889472e-01,2.487186e+00,2.366842e+00,4.064839e+00,3.944736e+00,1.322505e+00,1.201919e+00,3.726102e+00,3.605758e+00,6.129699e+00,6.009596e+00,6.020259e-01,4.814400e-01,1.564665e+00,1.444320e+00,2.527303e+00,2.407200e+00
8.677236e-04,9.032957e-01,7.835611e-01,2.470178e+00,2.350683e+00,4.037060e+00,3.917805e+00,1.313338e+00,1.193603e+00,3.700304e+00,3.580809e+00,6.087270e+00,5.968015e+00,5.978435e-01,4.781089e-01,1.553822e+00,1.434327e+00,2.509800e+00,2.390545e+00
8.801061e-04,8.970649e-01,7.781755e-01,2.453178e+00,2.334527e+00,4.009291e+00,3.890878e+00,1.304176e+00,1.185287e+00,3.674511e+00,3.555860e+00,6.044846e+00,5.926433e+00,5.936671e-01,4.747777e-01,1.542985e+00,1.424333e+00,2.492302e+00,2.373889e+00
8.926652e-04,8.908395e-01,7.727894e-01,2.436182e+00,2.318368e+00,3.981525e+00,3.863947e+00,1.295021e+00,1.176971e+00,3.648726e+00,3.530912e+00,6.002432e+00,5.884854e+00,5.894967e-01,4.714466e-01,1.532154e+00,1.414340e+00,2.474810e+00,2.357233e+00
9.054035e-04,8.847212e-01,7.675045e-01,2.419496e+00,2.302514e+00,3.954270e+00,3.837523e+00,1.285871e+00,1.168654e+00,3.622945e+00,3.505963e+00,5.960020e+00,5.843272e+00,5.853321e-01,4.681154e-01,1.521328e+00,1.404346e+00,2.457324e+00,2.340577e+00
9.183237e-04,8.787129e-01,7.623237e-01,2.403127e+00,2.286971e+00,3.927542e+00,3.811618e+00,1.276727e+00,1.160338e+00,3.597171e+00,3.481015e+00,5.917614e+00,5.801691e+00,5.811735e-01,4.647843e-01,1.510509e+00,1.394353e+00,2.439845e+00,2.323922e+00
9.314282e-04,8.727098e-01,7.571423e-01,2.386763e+00,2.271427e+00,3.900816e+00,3.785711e+00,1.267589e+00,1.152022e+00,3.571402e+00,3.456066e+00,5.875214e+00,5.760109e+00,5.770206e-01,4.614531e-01,1.499696e+00,1.384359e+00,2.422370e+00,2.307266e+00
9.447197e-04,8.667131e-01,7.519614e-01,2.370406e+00,2.255884e+00,3.874099e+00,3.759807e+00,1.258487e+00,1.143735e+00,3.545728e+00,3.431206e+00,5.832969e+00,5.718677e+00,5.728855e-01,4.581338e-01,1.488923e+00,1.374401e+00,2.404961e+00,2.290669e+00
9.582009e-04,8.607415e-01,7.467999e-01,2.354113e+00,2.240400e+00,3.847485e+00,3.734000e+00,1.249779e+00,1.135837e+00,3.521225e+00,3.407512e+00,5.792671e+00,5.679186e+00,5.689117e-01,4.549701e-01,1.478624e+00,1.364910e+00,2.388336e+00,2.274851e+00
9.718744e-04,8.547827e-01,7.416455e-01,2.337847e+00,2.224937e+00,3.820912e+00,3.708228e+00,1.241076e+00,1.127939e+00,3.496727e+00,3.383817e+00,5.752379e+00,5.639695e+00,5.649437e-01,4.518065e-01,1.468330e+00,1.355419e+00,2.371717e+00,2.259032e+00
9.857431e-04,8.488298e-01,7.364913e-01,2.321587e+00,2.209474e+00,3.794345e+00,3.682456e+00,1.232379e+00,1.120041e+00,3.472236e+00,3.360122e+00,5.712092e+00,5.600203e+00,5.609812e-01,4.486427e-01,1.458042e+00,1.345928e+00,2.355102e+00,2.243214e+00
9.998097e-04,8.429156e-01,7.313702e-01,2.305433e+00,2.194110e+00,3.767950e+00,3.656851e+00,1.223688e+00,1.112142e+00,3.447749e+00,3.336427e+00,5.671811e+00,5.560712e+00,5.570245e-01,4.454790e-01,1.447759e+00,1.336437e+00,2.338494e+00,2.227395e+00
1.014077e-03,8.372186e-01,7.264606e-01,2.289918e+00,2.179382e+00,3.742617e+00,3.632303e+00,1.215002e+00,1.104244e+00,3.423269e+00,3.312733e+00,5.631536e+00,5.521221e+00,5.530733e-01,4.423154e-01,1.437482e+00,1.326946e+00,2.321891e+00,2.211577e+00
1.028548e-03,8.315271e-01,7.215510e-01,2.274409e+00,2.164653e+00,3.717291e+00,3.607755e+00,1.206322e+00,1.096346e+00,3.398794e+00,3.289038e+00,5.591266e+00,5.481730e+00,5.491277e-01,4.391516e-01,1.427211e+00,1.317455e+00,2.305294e+00,2.195758e+00
1.043225e-03,8.258411e-01,7.166414e-01,2.258905e+00,2.149924e+00,3.691970e+00,3.583207e+00,1.197647e+00,1.088448e+00,3.374324e+00,3.265343e+00,5.551001e+00,5.442239e+00,5.451876e-01,4.359879e-01,1.416945e+00,1.307964e+00,2.288702e+00,2.179940e+00
1.058112e-03,8.201607e-01,7.117319e-01,2.243407e+00,2.135196e+00,3.666654e+00,3.558659e+00,1.189209e+00,1.080781e+00,3.350554e+00,3.242342e+00,5.511898e+00,5.403903e+00,5.413455e-01,4.329167e-01,1.406962e+00,1.298750e+00,2.272578e+00,2.164583e+00
1.073211e-03,8.144856e-01,7.068222e-01,2.227915e+00,2.120467e+00,3.641343e+00,3.534111e+00,1.180886e+00,1.073223e+00,3.327116e+00,3.219669e+00,5.473347e+00,5.366114e+00,5.375529e-01,4.298895e-01,1.397116e+00,1.289669e+00,2.256680e+00,2.149448e+00
1.088526e-03,8.088160e-01,7.019127e-01,2.212427e+00,2.105738e+00,3.616039e+00,3.509563e+00,1.172569e+00,1.065666e+00,3.303686e+00,3.196997e+00,5.434804e+00,5.328328e+00,5.337656e-01,4.268623e-01,1.387276e+00,1.280587e+00,2.240787e+00,2.134312e+00
1.104059e-03,8.032579e-01,6.971093e-01,2.197264e+00,2.091328e+00,3.591270e+00,3.485546e+00,1.164256e+00,1.058108e+00,3.280260e+00,3.174324e+00,5.396263e+00,5.290539e+00,5.299837e-01,4.238351e-01,1.377441e+00,1.271505e+00,2.224899e+00,2.119175e+00
1.119814e-03,7.978233e-01,6.924240e-01,2.182460e+00,2.077272e+00,3.567097e+00,3.462120e+00,1.155950e+00,1.050551e+00,3.256840e+00,3.151652e+00,5.357731e+00,5.252753e+00,5.262071e-01,4.208079e-01,1.367612e+00,1.262424e+00,2.209017e+00,2.104039e+00
1.135794e-03,7.923939e-01,6.877388e-01,2.167662e+00,2.063216e+00,3.542930e+00,3.438694e+00,1.147834e+00,1.043179e+00,3.233982e+00,3.129536e+00,5.320129e+00,5.215893e+00,5.225101e-01,4.178549e-01,1.358010e+00,1.253565e+00,2.193511e+00,2.089275e+00
1.152002e-03,7.869699e-01,6.830535e-01,2.152869e+00,2.049161e+00,3.518768e+00,3.415268e+00,1.139828e+00,1.035912e+00,3.211444e+00,3.107735e+00,5.283059e+00,5.179559e+00,5.188606e-01,4.149443e-01,1.348541e+00,1.244833e+00,2.178222e+00,2.074721e+00
1.168441e-03,7.815511e-01,6.783683e-01,2.138081e+00,2.035105e+00,3.494611e+00,3.391842e+00,1.131828e+00,1.028646e+00,3.188913e+00,3.085937e+00,5.245998e+00,5.143228e+00,5.152163e-01,4.120336e-01,1.339077e+00,1.236101e+00,2.162937e+00,2.060168e+00
1.185115e-03,7.761374e-01,6.736831e-01,2.123299e+00,2.021049e+00,3.470460e+00,3.368416e+00,1.123833e+00,1.021379e+00,3.166386e+00,3.064136e+00,5.208938e+00,5.106894e+00,5.115773e-01,4.091230e-01,1.329618e+00,1.227369e+00,2.147659e+00,2.045615e+00
1.202026e-03,7.708051e-01,6.690740e-01,2.108749e+00,2.007222e+00,3.446694e+00,3.345370e+00,1.115844e+00,1.014113e+00,3.143865e+00,3.042338e+00,5.171887e+00,5.070563e+00,5.079434e-01,4.062123e-01,1.320164e+00,1.218637e+00,2.132385e+00,2.031062e+00
1.219179e-03,7.655990e-01,6.645862e-01,2.094569e+00,1.993758e+00,3.423539e+00,3.322931e+00,1.107859e+00,1.006846e+00,3.121348e+00,3.020537e+00,5.134837e+00,5.034229e+00,5.043145e-01,4.033016e-01,1.310716e+00,1.209905e+00,2.117117e+00,2.016508e+00
1.236577e-03,7.603980e-01,6.600983e-01,2.080394e+00,1.980295e+00,3.400390e+00,3.300491e+00,1.100059e+00,9.997590e-01,3.099376e+00,2.999277e+00,5.098693e+00,4.998795e+00,5.007628e-01,4.004630e-01,1.301488e+00,1.201389e+00,2.102213e+00,2.002315e+00
1.254223e-03,7.552020e-01,6.556104e-01,2.066223e+00,1.966831e+00,3.377245e+00,3.278052e+00,1.092390e+00,9.927987e-01,3.077788e+00,2.978396e+00,5.063187e+00,4.963994e+00,4.972664e-01,3.976748e-01,1.292417e+00,1.193024e+00,2.087567e+00,1.988374e+00
1.272121e-03,7.500110e-01,6.511224e-01,2.052058e+00,1.953367e+00,3.354105e+00,3.255612e+00,1.084726e+00,9.858379e-01,3.056204e+00,2.957514e+00,5.027682e+00,4.929189e+00,4.937751e-01,3.948865e-01,1.283350e+00,1.184660e+00,2.072925e+00,1.974433e+00
1.290274e-03,7.448251e-01,6.466345e-01,2.037898e+00,1.939904e+00,3.330970e+00,3.233173e+00,1.077068e+00,9.788770e-01,3.034625e+00,2.936631e+00,4.992182e+00,4.894385e+00,4.902889e-01,3.920984e-01,1.274289e+00,1.176295e+00,2.058289e+00,1.960492e+00
1.308686e-03,7.397812e-01,6.422838e-01,2.024154e+00,1.926852e+00,3.308526e+00,3.211419e+00,1.069414e+00,9.719162e-01,3.013051e+00,2.915749e+00,4.956688e+00,4.859581e+00,4.868075e-01,3.893101e-01,1.265232e+00,1.167930e+00,2.043658e+00,1.946551e+00
1.327361e-03,7.347804e-01,6.379713e-01,2.010529e+00,1.913914e+00,3.286278e+00,3.189857e+00,1.061764e+00,9.649553e-01,2.991481e+00,2.894866e+00,4.921198e+00,4.824777e+00,4.833309e-01,3.865219e-01,1.256181e+00,1.159566e+00,2.029031e+00,1.932609e+00
1.346303e-03,7.297843e-01,6.336587e-01,1.996909e+00,1.900976e+00,3.264034e+00,3.168294e+00,1.054264e+00,9.581388e-01,2.970350e+00,2.874416e+00,4.886435e+00,4.790694e+00,4.799171e-01,3.837915e-01,1.247308e+00,1.151375e+00,2.014698e+00,1.918958e+00
1.365515e-03,7.247932e-01,6.293462e-01,1.983294e+00,1.888039e+00,3.241796e+00,3.146731e+00,1.046911e+00,9.514638e-01,2.949647e+00,2.854391e+00,4.852384e+00,4.757319e+00,4.765646e-01,3.811176e-01,1.238609e+00,1.143353e+00,2.000653e+00,1.905588e+00
1.385001e-03,7.198068e-01,6.250337e-01,1.969684e+00,1.875101e+00,3.219562e+00,3.125168e+00,1.039561e+00,9.447882e-01,2.928948e+00,2.834365e+00,4.818335e+00,4.723941e+00,4.732169e-01,3.784437e-01,1.229915e+00,1.135331e+00,1.986612e+00,1.892219e+00
1.404765e-03,7.149181e-01,6.208140e-01,1.956358e+00,1.862442e+00,3.197797e+00,3.104070e+00,1.032217e+00,9.381126e-01,2.908253e+00,2.814338e+00,4.784290e+00,4.690563e+00,4.698739e-01,3.757698e-01,1.221225e+00,1.127309e+00,1.972576e+00,1.878849e+00
1.424811e-03,7.100983e-01,6.166585e-01,1.943228e+00,1.849976e+00,3.176358e+00,3.083293e+00,1.024877e+00,9.314370e-01,2.887564e+00,2.794311e+00,4.750250e+00,4.657185e+00,4.665357e-01,3.730959e-01,1.212540e+00,1.119288e+00,1.958545e+00,1.865479e+00
1.445143e-03,7.052833e-01,6.125031e-01,1.930104e+00,1.837509e+00,3.154924e+00,3.062516e+00,1.017542e+00,9.247614e-01,2.866878e+00,2.774284e+00,4.716215e+00,4.623807e+00,4.632021e-01,3.704219e-01,1.203860e+00,1.111266e+00,1.944518e+00,1.852110e+00
1.465765e-03,7.004729e-01,6.083477e-01,1.916984e+00,1.825043e+00,3.133495e+00,3.041739e+00,1.010445e+00,9.183198e-01,2.846900e+00,2.754959e+00,4.683355e+00,4.591599e+00,4.599669e-01,3.678417e-01,1.195466e+00,1.103525e+00,1.930965e+00,1.839208e+00
1.486681e-03,6.956672e-01,6.041923e-01,1.903869e+00,1.812577e+00,3.112070e+00,3.020962e+00,1.003422e+00,9.119467e-01,2.827132e+00,2.735840e+00,4.650842e+00,4.559733e+00,4.567636e-01,3.652888e-01,1.187158e+00,1.095866e+00,1.917553e+00,1.826444e+00
1.507896e-03,6.909732e-01,6.001442e-01,1.891080e+00,1.800433e+00,3.091186e+00,3.000721e+00,9.964021e-01,9.055730e-01,2.807366e+00,2.716719e+00,4.618330e+00,4.527865e+00,4.535650e-01,3.627359e-01,1.178855e+00,1.088208e+00,1.904145e+00,1.813680e+00
1.529414e-03,6.863186e-01,5.961308e-01,1.878400e+00,1.788392e+00,3.070481e+00,2.980654e+00,9.893877e-01,8.991999e-01,2.787607e+00,2.697600e+00,4.585826e+00,4.495999e+00,4.503708e-01,3.601830e-01,1.170556e+00,1.080549e+00,1.890742e+00,1.800915e+00
1.551239e-03,6.816685e-01,5.921173e-01,1.865724e+00,1.776352e+00,3.049779e+00,2.960587e+00,9.823779e-01,8.928268e-01,2.767852e+00,2.678480e+00,4.553327e+00,4.464134e+00,4.471812e-01,3.576301e-01,1.162262e+00,1.072890e+00,1.877343e+00,1.788151e+00
1.573375e-03,6.770229e-01,5.881039e-01,1.853053e+00,1.764312e+00,3.029082e+00,2.940520e+00,9.753726e-01,8.864537e-01,2.748102e+00,2.659361e+00,4.520831e+00,4.432268e+00,4.439962e-01,3.550772e-01,1.153973e+00,1.065232e+00,1.863949e+00,1.775386e+00
1.595827e-03,6.724115e-01,5.841202e-01,1.840475e+00,1.752361e+00,3.008539e+00,2.920601e+00,9.683718e-01,8.800806e-01,2.728356e+00,2.640242e+00,4.488341e+00,4.400403e+00,4.408155e-01,3.525243e-01,1.145687e+00,1.057573e+00,1.850559e+00,1.762622e+00
1.618600e-03,6.679038e-01,5.802359e-01,1.828200e+00,1.740708e+00,2.988497e+00,2.901180e+00,9.614806e-01,8.738127e-01,2.708930e+00,2.621438e+00,4.456380e+00,4.369063e+00,4.376818e-01,3.500139e-01,1.137534e+00,1.050042e+00,1.837386e+00,1.750069e+00
1.641697e-03,6.634007e-01,5.763517e-01,1.815930e+00,1.729055e+00,2.968459e+00,2.881758e+00,9.547422e-01,8.676932e-01,2.689954e+00,2.603080e+00,4.425166e+00,4.338466e+00,4.346117e-01,3.475627e-01,1.129563e+00,1.042688e+00,1.824514e+00,1.737813e+00
1.665124e-03,6.589019e-01,5.724674e-01,1.803664e+00,1.717402e+00,2.948425e+00,2.862337e+00,9.480082e-01,8.615737e-01,2.670983e+00,2.584721e+00,4.393957e+00,4.307868e+00,4.315459e-01,3.451114e-01,1.121596e+00,1.035334e+00,1.811645e+00,1.725557e+00
1.688886e-03,6.544074e-01,5.685831e-01,1.791402e+00,1.705749e+00,2.928396e+00,2.842915e+00,9.412785e-01,8.554542e-01,2.652015e+00,2.566363e+00,4.362752e+00,4.277271e+00,4.284844e-01,3.426601e-01,1.113633e+00,1.027980e+00,1.798781e+00,1.713301e+00
1.712986e-03,6.500327e-01,5.648143e-01,1.779491e+00,1.694443e+00,2.908949e+00,2.824071e+00,9.346296e-01,8.494112e-01,2.633281e+00,2.548234e+00,4.331933e+00,4.247056e+00,4.254581e-01,3.402397e-01,1.105767e+00,1.020719e+00,1.786076e+00,1.701198e+00
1.737430e-03,6.456649e-01,5.610481e-01,1.767592e+00,1.683144e+00,2.889518e+00,2.805240e+00,9.281472e-01,8.435304e-01,2.615038e+00,2.530591e+00,4.301930e+00,4.217652e+00,4.225011e-01,3.378842e-01,1.098100e+00,1.013653e+00,1.773699e+00,1.689421e+00
1.762224e-03,6.413013e-01,5.572819e-01,1.755697e+00,1.671846e+00,2.870092e+00,2.786409e+00,9.216696e-01,8.376501e-01,2.596802e+00,2.512950e+00,4.271933e+00,4.188250e+00,4.195482e-01,3.355287e-01,1.090437e+00,1.006586e+00,1.761327e+00,1.677644e+00
1.787371e-03,6.369420e-01,5.535157e-01,1.743806e+00,1.660547e+00,2.850671e+00,2.767578e+00,9.151962e-01,8.317698e-01,2.578569e+00,2.495309e+00,4.241941e+00,4.158849e+00,4.165996e-01,3.331733e-01,1.082779e+00,9.995198e-01,1.748959e+00,1.665866e+00
1.812876e-03,6.327391e-01,5.499017e-01,1.732377e+00,1.649705e+00,2.832014e+00,2.749509e+00,9.087270e-01,8.258896e-01,2.560340e+00,2.477669e+00,4.211954e+00,4.129448e+00,4.136551e-01,3.308177e-01,1.075125e+00,9.924531e-01,1.736594e+00,1.654089e+00
1.838746e-03,6.285455e-01,5.462929e-01,1.720967e+00,1.638879e+00,2.813388e+00,2.731465e+00,9.022613e-01,8.200087e-01,2.542114e+00,2.460026e+00,4.181967e+00,4.100044e+00,4.107148e-01,3.284622e-01,1.067475e+00,9.853867e-01,1.724234e+00,1.642311e+00
1.864985e-03,6.243561e-01,5.426841e-01,1.709561e+00,1.628052e+00,2.794766e+00,2.713421e+00,8.958004e-01,8.141285e-01,2.523894e+00,2.442385e+00,4.151987e+00,4.070642e+00,4.077787e-01,3.261068e-01,1.059829e+00,9.783203e-01,1.711879e+00,1.630534e+00
1.891599e-03,6.201707e-01,5.390753e-01,1.698159e+00,1.617226e+00,2.776147e+00,2.695377e+00,8.893878e-01,8.082925e-01,2.505810e+00,2.424877e+00,4.122233e+00,4.041462e+00,4.048646e-01,3.237692e-01,1.052241e+00,9.713077e-01,1.699617e+00,1.618846e+00
1.918592e-03,6.159894e-01,5.354665e-01,1.686761e+00,1.606400e+00,2.757533e+00,2.677333e+00,8.832307e-01,8.027078e-01,2.488485e+00,2.408123e+00,4.093740e+00,4.013539e+00,4.020551e-01,3.215322e-01,1.044958e+00,9.645967e-01,1.687862e+00,1.607661e+00
1.945970e-03,6.118121e-01,5.318577e-01,1.675368e+00,1.595573e+00,2.738923e+00,2.659289e+00,8.770776e-01,7.971231e-01,2.471164e+00,2.391369e+00,4.065250e+00,3.985616e+00,3.992496e-01,3.192952e-01,1.037680e+00,9.578855e-01,1.676110e+00,1.596476e+00
1.973739e-03,6.076389e-01,5.282489e-01,1.663978e+00,1.584747e+00,2.720317e+00,2.641245e+00,8.709279e-01,7.915379e-01,2.453845e+00,2.374614e+00,4.036762e+00,3.957690e+00,3.964480e-01,3.170581e-01,1.030405e+00,9.511742e-01,1.664362e+00,1.585290e+00
2.001904e-03,6.035761e-01,5.247466e-01,1.652912e+00,1.574240e+00,2.702247e+00,2.623733e+00,8.647828e-01,7.859532e-01,2.436531e+00,2.357860e+00,4.008280e+00,3.929766e+00,3.936505e-01,3.148210e-01,1.023135e+00,9.444630e-01,1.652619e+00,1.574105e+00
2.030472e-03,5.995976e-01,5.213246e-01,1.642090e+00,1.563974e+00,2.684583e+00,2.606623e+00,8.586416e-01,7.803686e-01,2.419222e+00,2.341106e+00,3.979802e+00,3.901843e+00,3.908569e-01,3.125839e-01,1.015868e+00,9.377517e-01,1.640879e+00,1.562919e+00
2.059447e-03,5.956229e-01,5.179025e-01,1.631272e+00,1.553708e+00,2.666922e+00,2.589513e+00,8.525038e-01,7.747833e-01,2.401915e+00,2.324350e+00,3.951326e+00,3.873917e+00,3.880672e-01,3.103468e-01,1.008605e+00,9.310404e-01,1.629143e+00,1.551734e+00
2.088835e-03,5.916522e-01,5.144805e-01,1.620459e+00,1.543441e+00,2.649265e+00,2.572402e+00,8.463704e-01,7.691987e-01,2.384613e+00,2.307596e+00,3.922856e+00,3.845993e+00,3.852815e-01,3.081097e-01,1.001346e+00,9.243292e-01,1.617411e+00,1.540549e+00
2.118643e-03,5.876854e-01,5.110584e-01,1.609649e+00,1.533175e+00,2.631612e+00,2.555292e+00,8.404238e-01,7.637969e-01,2.367864e+00,2.291391e+00,3.895305e+00,3.818984e+00,3.825728e-01,3.059458e-01,9.943111e-01,9.178375e-01,1.606049e+00,1.529729e+00
2.148876e-03,5.837224e-01,5.076364e-01,1.598843e+00,1.522909e+00,2.613963e+00,2.538182e+00,8.345386e-01,7.584526e-01,2.351291e+00,2.275358e+00,3.868044e+00,3.792263e+00,3.798914e-01,3.038053e-01,9.873497e-01,9.114160e-01,1.594808e+00,1.519027e+00
2.179540e-03,5.797631e-01,5.042143e-01,1.588040e+00,1.512643e+00,2.596318e+00,2.521071e+00,8.286578e-01,7.531089e-01,2.334724e+00,2.259327e+00,3.840791e+00,3.765544e+00,3.772136e-01,3.016648e-01,9.803919e-01,9.049943e-01,1.583570e+00,1.508324e+00
2.210642e-03,5.759500e-01,5.009345e-01,1.577669e+00,1.502803e+00,2.579387e+00,2.504672e+00,8.227801e-01,7.477646e-01,2.318159e+00,2.243294e+00,3.813538e+00,3.738823e+00,3.745397e-01,2.995242e-01,9.734379e-01,8.985725e-01,1.572336e+00,1.497621e+00
2.242188e-03,5.721606e-01,4.976747e-01,1.567361e+00,1.493024e+00,2.562561e+00,2.488373e+00,8.169069e-01,7.424209e-01,2.301600e+00,2.227263e+00,3.786292e+00,3.712104e+00,3.718695e-01,2.973836e-01,9.664876e-01,8.921507e-01,1.561106e+00,1.486918e+00
